"woldenberg","barragan","cantu","cardenas","lujambio","merino","molinar","peschard","zebadua","rivera","luken","folio","date","yr","mo","dy","qtr","sem","term","dunan"
1,2,1,1,1,1,1,1,1,0,0,555,1998-10-13,1998,10,13,1998.4,1998.2,2,0
2,1,1,1,1,1,1,3,1,0,0,556,1998-11-16,1998,11,16,1998.4,1998.2,2,0
1,2,2,2,2,2,2,1,2,0,0,557,1998-11-16,1998,11,16,1998.4,1998.2,2,0
1,1,1,1,1,1,1,1,1,0,0,558,1998-11-16,1998,11,16,1998.4,1998.2,2,1
1,1,1,1,1,1,1,1,1,0,0,559,1998-11-16,1998,11,16,1998.4,1998.2,2,1
1,1,1,3,1,1,1,1,1,0,0,560,1998-12-16,1998,12,16,1998.4,1998.2,2,0
2,2,2,1,2,2,2,2,2,0,0,561,1998-12-16,1998,12,16,1998.4,1998.2,2,0
2,2,2,1,2,2,2,2,2,0,0,562,1998-12-16,1998,12,16,1998.4,1998.2,2,0
1,3,1,1,1,1,1,1,1,0,0,563,1998-12-16,1998,12,16,1998.4,1998.2,2,0
2,3,2,1,2,2,2,2,2,0,0,564,1998-12-16,1998,12,16,1998.4,1998.2,2,0
1,1,1,1,1,1,1,1,1,0,0,565,1998-12-16,1998,12,16,1998.4,1998.2,2,1
1,1,1,1,1,1,1,1,1,0,0,566,1998-12-16,1998,12,16,1998.4,1998.2,2,1
1,1,1,1,1,1,1,1,1,0,0,567,1998-12-16,1998,12,16,1998.4,1998.2,2,1
1,1,1,1,1,1,1,1,1,0,0,568,1998-12-16,1998,12,16,1998.4,1998.2,2,1
1,1,1,1,1,1,1,1,1,0,0,569,1998-12-16,1998,12,16,1998.4,1998.2,2,1
2,2,1,1,2,2,2,2,2,0,0,570,1998-12-16,1998,12,16,1998.4,1998.2,2,0
3,3,1,1,1,1,1,1,1,0,0,571,1998-12-16,1998,12,16,1998.4,1998.2,2,0
1,1,1,1,1,1,1,1,1,0,0,572,1998-12-16,1998,12,16,1998.4,1998.2,2,1
1,1,3,2,1,1,1,1,1,0,0,573,1998-12-16,1998,12,16,1998.4,1998.2,2,0
1,1,1,1,1,1,1,1,1,0,0,574,1998-12-16,1998,12,16,1998.4,1998.2,2,1
1,2,2,1,1,2,2,2,2,0,0,575,1998-12-16,1998,12,16,1998.4,1998.2,2,0
1,1,2,2,2,1,1,1,1,0,0,576,1998-12-16,1998,12,16,1998.4,1998.2,2,0
1,1,2,2,1,1,1,1,1,0,0,577,1998-12-16,1998,12,16,1998.4,1998.2,2,0
1,1,2,2,1,1,1,1,1,0,0,578,1999-01-27,1999,1,27,1999.1,1999.1,2,0
1,1,1,1,1,1,1,1,1,0,0,579,1999-01-27,1999,1,27,1999.1,1999.1,2,1
1,1,1,1,1,1,1,1,1,0,0,580,1999-01-27,1999,1,27,1999.1,1999.1,2,1
1,1,1,1,1,1,1,1,1,0,0,581,1999-01-27,1999,1,27,1999.1,1999.1,2,1
1,1,1,1,1,1,1,1,1,0,0,582,1999-01-27,1999,1,27,1999.1,1999.1,2,1
1,1,1,1,1,1,1,1,1,0,0,583,1999-01-27,1999,1,27,1999.1,1999.1,2,1
1,1,1,1,1,1,1,1,1,0,0,584,1999-03-16,1999,3,16,1999.1,1999.1,2,1
1,2,1,1,1,1,1,1,1,0,0,585,1999-03-16,1999,3,16,1999.1,1999.1,2,0
1,3,1,1,2,2,2,2,2,0,0,586,1999-03-16,1999,3,16,1999.1,1999.1,2,0
1,3,2,2,1,2,2,2,2,0,0,587,1999-03-16,1999,3,16,1999.1,1999.1,2,0
1,3,2,2,2,2,2,2,2,0,0,588,1999-03-16,1999,3,16,1999.1,1999.1,2,0
1,3,1,1,1,1,1,1,1,0,0,589,1999-03-16,1999,3,16,1999.1,1999.1,2,0
1,3,1,2,1,1,1,1,1,0,0,590,1999-03-16,1999,3,16,1999.1,1999.1,2,0
1,3,1,2,1,1,1,1,1,0,0,591,1999-03-16,1999,3,16,1999.1,1999.1,2,0
1,1,2,2,1,1,1,1,1,0,0,592,1999-03-16,1999,3,16,1999.1,1999.1,2,0
1,2,1,1,1,1,1,1,1,0,0,593,1999-03-16,1999,3,16,1999.1,1999.1,2,0
1,1,1,1,1,1,1,1,1,0,0,594,1999-03-16,1999,3,16,1999.1,1999.1,2,1
1,1,1,1,1,1,1,1,1,0,0,595,1999-04-09,1999,4,9,1999.2,1999.1,2,1
1,1,1,1,1,1,1,1,1,0,0,642,1999-05-25,1999,5,25,1999.2,1999.1,2,1
1,1,1,1,1,1,1,1,1,0,0,643,1999-05-25,1999,5,25,1999.2,1999.1,2,1
2,2,2,2,2,2,2,2,2,0,0,644,1999-05-25,1999,5,25,1999.2,1999.1,2,1
1,1,1,1,1,1,1,1,1,0,0,645,1999-05-25,1999,5,25,1999.2,1999.1,2,1
1,1,1,1,1,1,1,1,1,0,0,646,1999-05-25,1999,5,25,1999.2,1999.1,2,1
1,1,1,1,1,1,1,1,1,0,0,647,1999-05-25,1999,5,25,1999.2,1999.1,2,1
1,3,1,1,1,1,1,1,1,0,0,648,1999-05-25,1999,5,25,1999.2,1999.1,2,0
1,2,1,1,1,1,1,1,1,0,0,649,1999-05-25,1999,5,25,1999.2,1999.1,2,0
1,1,1,1,1,1,1,1,1,0,0,650,1999-05-25,1999,5,25,1999.2,1999.1,2,1
1,1,1,1,1,1,1,1,1,0,0,651,1999-05-25,1999,5,25,1999.2,1999.1,2,1
1,2,2,2,1,1,1,1,2,0,0,652,1999-05-25,1999,5,25,1999.2,1999.1,2,0
1,1,2,2,1,1,1,1,1,0,0,653,1999-05-25,1999,5,25,1999.2,1999.1,2,0
1,1,3,2,1,1,1,1,2,0,0,654,1999-05-25,1999,5,25,1999.2,1999.1,2,0
1,1,3,2,1,1,1,1,2,0,0,655,1999-05-25,1999,5,25,1999.2,1999.1,2,0
1,1,1,1,1,1,1,1,1,0,0,656,1999-06-22,1999,6,22,1999.2,1999.1,2,1
1,1,1,1,1,1,1,1,1,0,0,657,1999-06-22,1999,6,22,1999.2,1999.1,2,1
1,2,1,1,1,1,1,1,1,0,0,664,1999-06-30,1999,6,30,1999.2,1999.1,2,0
1,1,2,3,1,1,1,1,1,0,0,665,1999-06-30,1999,6,30,1999.2,1999.1,2,0
1,1,1,1,1,1,1,1,1,0,0,666,1999-06-30,1999,6,30,1999.2,1999.1,2,1
1,1,1,1,1,1,1,1,1,0,0,667,1999-06-30,1999,6,30,1999.2,1999.1,2,1
1,1,1,1,1,1,1,1,1,0,0,671,1999-06-30,1999,6,30,1999.2,1999.1,2,1
1,1,1,1,1,1,1,1,1,0,0,674,1999-06-30,1999,6,30,1999.2,1999.1,2,1
1,3,1,1,1,1,1,1,1,0,0,675,1999-06-30,1999,6,30,1999.2,1999.1,2,0
1,1,1,1,1,1,1,1,1,0,0,676,1999-06-30,1999,6,30,1999.2,1999.1,2,1
1,1,1,1,1,1,1,1,1,0,0,677,1999-06-30,1999,6,30,1999.2,1999.1,2,1
1,1,1,1,1,1,1,1,1,0,0,678,1999-06-30,1999,6,30,1999.2,1999.1,2,1
1,1,1,1,1,1,1,1,1,0,0,679,1999-06-30,1999,6,30,1999.2,1999.1,2,1
1,1,1,1,1,1,1,1,1,0,0,680,1999-06-30,1999,6,30,1999.2,1999.1,2,1
1,1,1,1,1,1,1,1,1,0,0,681,1999-06-30,1999,6,30,1999.2,1999.1,2,1
1,1,1,1,1,1,1,1,1,0,0,682,1999-08-09,1999,8,9,1999.3,1999.2,2,1
2,2,2,1,2,2,2,2,2,0,0,683,1999-08-09,1999,8,9,1999.3,1999.2,2,0
2,1,1,1,2,1,2,2,2,0,0,684,1999-08-09,1999,8,9,1999.3,1999.2,2,0
1,1,1,3,1,1,1,1,1,0,0,685,1999-08-09,1999,8,9,1999.3,1999.2,2,0
1,1,1,1,1,1,1,1,1,0,0,686,1999-08-09,1999,8,9,1999.3,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,687,1999-08-09,1999,8,9,1999.3,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,688,1999-08-09,1999,8,9,1999.3,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,689,1999-08-09,1999,8,9,1999.3,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,690,1999-08-09,1999,8,9,1999.3,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,691,1999-08-09,1999,8,9,1999.3,1999.2,2,1
1,1,4,3,1,1,1,1,3,0,0,698,1999-08-16,1999,8,16,1999.3,1999.2,2,0
1,1,1,1,1,1,1,1,1,0,0,699,1999-09-08,1999,9,8,1999.3,1999.2,2,1
1,2,1,1,1,1,1,1,1,0,0,700,1999-09-08,1999,9,8,1999.3,1999.2,2,0
2,1,2,2,2,2,2,2,2,0,0,701,1999-09-08,1999,9,8,1999.3,1999.2,2,0
1,1,1,1,1,1,1,1,1,0,0,702,1999-09-08,1999,9,8,1999.3,1999.2,2,1
1,1,1,2,1,1,1,1,1,0,0,703,1999-09-08,1999,9,8,1999.3,1999.2,2,0
1,1,1,1,1,1,1,1,1,0,0,704,1999-09-08,1999,9,8,1999.3,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,705,1999-09-08,1999,9,8,1999.3,1999.2,2,1
1,1,1,1,2,1,1,1,1,0,0,706,1999-09-08,1999,9,8,1999.3,1999.2,2,0
1,1,1,2,1,1,1,1,1,0,0,707,1999-09-08,1999,9,8,1999.3,1999.2,2,0
2,2,2,1,2,2,1,2,1,0,0,708,1999-09-08,1999,9,8,1999.3,1999.2,2,0
2,1,2,2,2,2,2,2,2,0,0,709,1999-09-08,1999,9,8,1999.3,1999.2,2,0
2,1,2,2,2,1,2,1,1,0,0,710,1999-09-08,1999,9,8,1999.3,1999.2,2,0
2,2,2,1,2,2,2,2,2,0,0,711,1999-09-08,1999,9,8,1999.3,1999.2,2,0
2,1,2,1,2,2,2,2,2,0,0,712,1999-09-08,1999,9,8,1999.3,1999.2,2,0
2,2,2,1,2,2,2,2,2,0,0,713,1999-09-08,1999,9,8,1999.3,1999.2,2,0
2,2,2,1,2,2,2,2,2,0,0,714,1999-09-08,1999,9,8,1999.3,1999.2,2,0
2,1,2,1,2,2,2,2,2,0,0,715,1999-09-08,1999,9,8,1999.3,1999.2,2,0
2,2,2,1,2,2,2,2,2,0,0,716,1999-09-08,1999,9,8,1999.3,1999.2,2,0
1,1,1,1,1,1,1,1,1,0,0,717,1999-09-08,1999,9,8,1999.3,1999.2,2,1
1,3,3,5,1,1,1,1,3,0,0,718,1999-09-08,1999,9,8,1999.3,1999.2,2,0
1,1,1,1,1,1,1,1,1,0,0,719,1999-09-08,1999,9,8,1999.3,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,720,1999-09-08,1999,9,8,1999.3,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,721,1999-09-08,1999,9,8,1999.3,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,724,1999-09-08,1999,9,8,1999.3,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,725,1999-09-08,1999,9,8,1999.3,1999.2,2,1
1,3,1,1,1,1,1,1,1,0,0,728,1999-09-08,1999,9,8,1999.3,1999.2,2,0
1,1,1,1,1,1,1,1,1,0,0,733,1999-09-22,1999,9,22,1999.3,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,734,1999-09-22,1999,9,22,1999.3,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,735,1999-09-22,1999,9,22,1999.3,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,736,1999-09-22,1999,9,22,1999.3,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,737,1999-09-22,1999,9,22,1999.3,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,738,1999-09-22,1999,9,22,1999.3,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,739,1999-10-07,1999,10,7,1999.4,1999.2,2,1
1,2,1,1,1,1,1,1,1,0,0,740,1999-10-07,1999,10,7,1999.4,1999.2,2,0
1,1,1,1,1,1,1,1,1,0,0,741,1999-10-07,1999,10,7,1999.4,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,742,1999-10-07,1999,10,7,1999.4,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,743,1999-10-07,1999,10,7,1999.4,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,744,1999-10-07,1999,10,7,1999.4,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,745,1999-10-14,1999,10,14,1999.4,1999.2,2,1
1,1,1,3,1,1,1,1,1,0,0,746,1999-10-14,1999,10,14,1999.4,1999.2,2,0
1,1,1,1,1,1,1,1,1,0,0,747,1999-10-14,1999,10,14,1999.4,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,748,1999-10-14,1999,10,14,1999.4,1999.2,2,1
1,1,1,2,1,1,1,1,1,0,0,749,1999-10-14,1999,10,14,1999.4,1999.2,2,0
1,1,1,1,1,1,1,1,1,0,0,750,1999-10-14,1999,10,14,1999.4,1999.2,2,1
1,2,1,1,1,1,1,1,1,0,0,751,1999-10-14,1999,10,14,1999.4,1999.2,2,0
1,3,1,1,1,1,1,1,1,0,0,752,1999-10-14,1999,10,14,1999.4,1999.2,2,0
1,3,2,2,2,1,2,1,2,0,0,753,1999-10-14,1999,10,14,1999.4,1999.2,2,0
1,1,1,1,1,1,1,1,1,0,0,754,1999-10-14,1999,10,14,1999.4,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,755,1999-10-14,1999,10,14,1999.4,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,756,1999-10-14,1999,10,14,1999.4,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,757,1999-11-04,1999,11,4,1999.4,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,758,1999-11-04,1999,11,4,1999.4,1999.2,2,1
1,2,1,1,1,1,1,1,1,0,0,759,1999-11-30,1999,11,30,1999.4,1999.2,2,0
1,1,1,1,1,1,1,1,1,0,0,760,1999-11-30,1999,11,30,1999.4,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,761,1999-11-30,1999,11,30,1999.4,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,762,1999-11-30,1999,11,30,1999.4,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,763,1999-11-30,1999,11,30,1999.4,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,764,1999-11-30,1999,11,30,1999.4,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,765,1999-11-30,1999,11,30,1999.4,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,766,1999-11-30,1999,11,30,1999.4,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,767,1999-11-30,1999,11,30,1999.4,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,768,1999-11-30,1999,11,30,1999.4,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,769,1999-11-30,1999,11,30,1999.4,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,770,1999-11-30,1999,11,30,1999.4,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,771,1999-11-30,1999,11,30,1999.4,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,772,1999-11-30,1999,11,30,1999.4,1999.2,2,1
1,2,2,1,1,1,1,1,1,0,0,773,1999-11-30,1999,11,30,1999.4,1999.2,2,0
1,1,1,2,1,1,2,1,1,0,0,774,1999-11-30,1999,11,30,1999.4,1999.2,2,0
1,1,1,2,1,1,2,1,1,0,0,775,1999-11-30,1999,11,30,1999.4,1999.2,2,0
1,3,1,1,1,1,1,1,1,0,0,776,1999-11-30,1999,11,30,1999.4,1999.2,2,0
1,1,1,1,1,1,1,1,1,0,0,777,1999-12-17,1999,12,17,1999.4,1999.2,2,1
1,1,1,1,1,3,1,1,1,0,0,778,1999-12-17,1999,12,17,1999.4,1999.2,2,0
1,1,1,1,1,1,1,1,1,0,0,779,1999-12-17,1999,12,17,1999.4,1999.2,2,1
1,1,2,2,1,1,1,1,1,0,0,780,1999-12-17,1999,12,17,1999.4,1999.2,2,0
2,2,2,1,2,2,2,2,2,0,0,781,1999-12-17,1999,12,17,1999.4,1999.2,2,0
1,1,1,1,1,1,1,1,1,0,0,782,1999-12-17,1999,12,17,1999.4,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,783,1999-12-17,1999,12,17,1999.4,1999.2,2,1
1,3,1,1,1,1,1,1,1,0,0,784,1999-12-17,1999,12,17,1999.4,1999.2,2,0
1,2,1,1,1,1,1,1,1,0,0,785,1999-12-17,1999,12,17,1999.4,1999.2,2,0
1,2,1,1,1,1,1,1,1,0,0,786,1999-12-17,1999,12,17,1999.4,1999.2,2,0
1,1,1,1,1,5,1,1,1,0,0,787,1999-12-17,1999,12,17,1999.4,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,788,1999-12-17,1999,12,17,1999.4,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,789,1999-12-17,1999,12,17,1999.4,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,790,1999-12-17,1999,12,17,1999.4,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,791,1999-12-17,1999,12,17,1999.4,1999.2,2,1
1,1,1,1,1,1,1,1,1,0,0,792,1999-12-17,1999,12,17,1999.4,1999.2,2,1
2,2,2,1,2,2,2,2,2,0,0,793,1999-12-17,1999,12,17,1999.4,1999.2,2,0
2,2,2,1,5,2,2,2,2,0,0,794,1999-12-17,1999,12,17,1999.4,1999.2,2,0
1,1,1,1,1,1,1,1,1,0,0,795,1999-12-17,1999,12,17,1999.4,1999.2,2,1
2,2,2,2,2,2,2,2,2,0,0,796,1999-12-17,1999,12,17,1999.4,1999.2,2,1
2,1,2,2,2,2,2,2,1,0,0,797,1999-12-17,1999,12,17,1999.4,1999.2,2,0
1,1,1,1,1,1,1,1,1,0,0,798,1999-12-17,1999,12,17,1999.4,1999.2,2,1
1,1,1,1,1,1,3,1,1,0,0,799,1999-12-17,1999,12,17,1999.4,1999.2,2,0
1,1,1,1,1,1,1,1,1,0,0,810,1999-12-17,1999,12,17,1999.4,1999.2,2,1
1,2,1,1,1,3,1,1,1,0,0,811,1999-12-17,1999,12,17,1999.4,1999.2,2,0
1,1,1,1,1,1,1,1,1,0,0,812,2000-01-18,2000,1,18,2000.1,2000.1,2,1
1,1,1,1,1,1,1,1,1,0,0,813,2000-01-18,2000,1,18,2000.1,2000.1,2,1
1,1,1,1,1,1,1,1,1,0,0,814,2000-01-27,2000,1,27,2000.1,2000.1,2,1
1,3,1,1,1,1,1,1,1,0,0,815,2000-01-27,2000,1,27,2000.1,2000.1,2,0
1,1,1,1,1,1,1,1,1,0,0,816,2000-01-27,2000,1,27,2000.1,2000.1,2,1
1,1,1,1,1,1,1,1,1,0,0,817,2000-01-27,2000,1,27,2000.1,2000.1,2,1
1,1,1,1,1,1,1,1,1,0,0,818,2000-01-27,2000,1,27,2000.1,2000.1,2,1
1,1,1,1,1,1,1,1,1,0,0,819,2000-01-27,2000,1,27,2000.1,2000.1,2,1
1,3,1,1,1,1,1,1,1,0,0,820,2000-01-27,2000,1,27,2000.1,2000.1,2,0
1,1,1,1,1,1,1,1,1,0,0,821,2000-01-27,2000,1,27,2000.1,2000.1,2,1
1,1,1,1,1,1,1,5,1,0,0,822,2000-01-27,2000,1,27,2000.1,2000.1,2,1
1,1,1,1,1,1,1,1,1,0,0,823,2000-01-27,2000,1,27,2000.1,2000.1,2,1
1,1,1,1,1,1,1,1,1,0,0,824,2000-01-27,2000,1,27,2000.1,2000.1,2,1
1,1,1,1,1,1,1,1,1,0,0,825,2000-01-27,2000,1,27,2000.1,2000.1,2,1
1,1,1,1,1,1,1,1,1,0,0,826,2000-01-27,2000,1,27,2000.1,2000.1,2,1
1,1,1,1,1,1,1,1,1,0,0,827,2000-01-27,2000,1,27,2000.1,2000.1,2,1
1,1,1,1,1,1,1,1,1,0,0,828,2000-01-27,2000,1,27,2000.1,2000.1,2,1
1,1,1,1,1,1,1,1,1,0,0,829,2000-01-27,2000,1,27,2000.1,2000.1,2,1
1,1,1,1,1,1,1,1,1,0,0,830,2000-01-27,2000,1,27,2000.1,2000.1,2,1
1,1,1,1,1,1,1,1,1,0,0,831,2000-01-27,2000,1,27,2000.1,2000.1,2,1
1,1,2,2,1,1,1,1,2,0,0,832,2000-01-27,2000,1,27,2000.1,2000.1,2,0
1,1,1,1,1,1,1,1,1,0,0,833,2000-01-27,2000,1,27,2000.1,2000.1,2,1
1,1,1,1,1,1,1,1,1,0,0,834,2000-01-27,2000,1,27,2000.1,2000.1,2,1
1,1,3,3,1,1,1,1,2,0,0,835,2000-01-27,2000,1,27,2000.1,2000.1,2,0
1,3,1,1,1,1,1,1,1,0,0,836,2000-02-29,2000,2,29,2000.1,2000.1,2,0
1,1,1,1,1,1,1,1,1,0,0,837,2000-02-29,2000,2,29,2000.1,2000.1,2,1
2,2,2,1,2,2,2,2,2,0,0,838,2000-02-29,2000,2,29,2000.1,2000.1,2,0
2,2,2,1,2,2,2,2,2,0,0,839,2000-02-29,2000,2,29,2000.1,2000.1,2,0
1,1,1,1,1,1,1,1,1,0,0,840,2000-02-29,2000,2,29,2000.1,2000.1,2,1
1,1,1,1,1,1,1,1,1,0,0,841,2000-02-29,2000,2,29,2000.1,2000.1,2,1
1,1,1,1,1,1,1,1,1,0,0,842,2000-02-29,2000,2,29,2000.1,2000.1,2,1
1,3,1,1,1,1,1,1,1,0,0,843,2000-02-29,2000,2,29,2000.1,2000.1,2,0
1,2,1,1,1,1,1,1,1,0,0,844,2000-02-29,2000,2,29,2000.1,2000.1,2,0
1,1,1,1,1,1,1,1,1,0,0,845,2000-02-29,2000,2,29,2000.1,2000.1,2,1
1,1,1,1,1,1,1,1,1,0,0,846,2000-02-29,2000,2,29,2000.1,2000.1,2,1
1,1,1,1,1,1,1,1,1,0,0,847,2000-02-29,2000,2,29,2000.1,2000.1,2,1
1,1,1,1,1,1,1,1,1,0,0,848,2000-02-29,2000,2,29,2000.1,2000.1,2,1
1,1,1,1,1,1,1,1,1,0,0,849,2000-02-29,2000,2,29,2000.1,2000.1,2,1
1,1,1,1,1,1,1,1,5,0,0,850,2000-02-29,2000,2,29,2000.1,2000.1,2,1
1,2,1,2,1,1,2,1,1,0,0,851,2000-02-29,2000,2,29,2000.1,2000.1,2,0
1,3,1,1,1,1,1,1,5,0,0,852,2000-02-29,2000,2,29,2000.1,2000.1,2,0
1,1,1,1,1,1,1,1,1,0,0,853,2000-03-02,2000,3,2,2000.1,2000.1,2,1
1,1,1,1,4,1,1,1,1,0,0,854,2000-03-30,2000,3,30,2000.1,2000.1,2,1
1,1,1,1,4,1,1,1,1,0,0,855,2000-03-30,2000,3,30,2000.1,2000.1,2,1
1,1,1,1,4,1,1,1,1,0,0,856,2000-03-30,2000,3,30,2000.1,2000.1,2,1
1,1,1,1,4,1,1,5,1,0,0,857,2000-03-30,2000,3,30,2000.1,2000.1,2,1
1,1,1,1,4,1,1,1,1,0,0,858,2000-03-30,2000,3,30,2000.1,2000.1,2,1
1,1,1,1,4,1,1,1,1,0,0,859,2000-03-30,2000,3,30,2000.1,2000.1,2,1
1,1,1,1,4,1,1,1,1,0,0,860,2000-03-30,2000,3,30,2000.1,2000.1,2,1
1,1,1,1,4,1,1,1,1,0,0,861,2000-03-30,2000,3,30,2000.1,2000.1,2,1
1,1,1,1,4,1,1,1,1,0,0,862,2000-03-30,2000,3,30,2000.1,2000.1,2,1
1,1,1,1,4,1,1,1,1,0,0,863,2000-03-30,2000,3,30,2000.1,2000.1,2,1
1,1,1,1,4,1,1,1,1,0,0,864,2000-03-30,2000,3,30,2000.1,2000.1,2,1
1,2,1,1,4,1,1,1,1,0,0,865,2000-03-30,2000,3,30,2000.1,2000.1,2,0
1,1,1,1,4,1,1,5,1,0,0,866,2000-03-30,2000,3,30,2000.1,2000.1,2,1
1,1,1,1,4,1,1,1,1,0,0,867,2000-03-30,2000,3,30,2000.1,2000.1,2,1
1,1,1,2,4,1,1,1,2,0,0,868,2000-03-30,2000,3,30,2000.1,2000.1,2,0
1,1,1,1,4,1,1,1,1,0,0,869,2000-03-30,2000,3,30,2000.1,2000.1,2,1
1,1,1,1,4,1,1,1,1,0,0,870,2000-03-30,2000,3,30,2000.1,2000.1,2,1
1,1,3,2,4,1,3,1,3,0,0,871,2000-03-30,2000,3,30,2000.1,2000.1,2,0
2,2,1,1,4,2,3,2,5,0,0,872,2000-03-30,2000,3,30,2000.1,2000.1,2,0
1,1,1,1,4,1,3,1,3,0,0,873,2000-03-30,2000,3,30,2000.1,2000.1,2,0
1,1,3,1,4,1,3,1,3,0,0,874,2000-03-30,2000,3,30,2000.1,2000.1,2,0
1,1,1,1,4,1,1,1,1,0,0,875,2000-03-30,2000,3,30,2000.1,2000.1,2,1
